"","species","filo_samps","hnv_samps","total_samps","filo_positive","hnv_positive","positive","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","surveyed","region","tree_species","filo_surv","hnv_surv","both_surv"
"1","acerodon celebensis",NA,2,2,NA,1,1,"acerodon celebensis","Acerodon_celebensis",FALSE,"635022",FALSE,"","1",1,"Asia","Acerodon_celebensis",0,1,0
"2","acerodon jubatus",2,NA,2,1,NA,1,"acerodon jubatus","Acerodon_jubatus",FALSE,"718815",FALSE,"","1",1,"Asia","Acerodon_jubatus",1,0,0
"3","anoura geoffroyi",NA,1,1,NA,0,0,"anoura geoffroyi","Anoura_geoffroyi",FALSE,"688667",FALSE,"","1",1,"LA","Anoura_geoffroyi",0,1,0
"4","artibeus jamaicensis",NA,1,1,NA,0,0,"artibeus jamaicensis","Artibeus_jamaicensis",FALSE,"289157",FALSE,"SIBLING_HIGHER","1",1,"LA","Artibeus_jamaicensis",0,1,0
"5","artibeus lituratus",NA,2,2,NA,0,0,"artibeus lituratus","Artibeus_lituratus",FALSE,"857633",FALSE,"SIBLING_HIGHER","1",1,"LA","Artibeus_lituratus",0,1,0
"7","aselliscus stoliczkanus",2,NA,2,0,NA,0,"aselliscus stoliczkanus","Aselliscus_stoliczkanus",FALSE,"791905",FALSE,"","1",1,"LA","Aselliscus_stoliczkanus",1,0,0
"8","balionycteris maculata",NA,1,1,NA,0,0,"ballionycterus maculata","Balionycteris_maculata",TRUE,"37727",FALSE,"","1",1,"Asia","Balionycteris_maculata",0,1,0
"9","barbastella barbastellus",NA,1,1,NA,0,0,"barbastella barbastellus","Barbastella_barbastellus",FALSE,"647747",FALSE,"","1",1,"Asia","Barbastella_barbastellus",0,1,0
"11","carollia brevicauda",NA,2,2,NA,0,0,"carollia brevicauda","Carollia_brevicauda",FALSE,"758569",FALSE,"","1",1,"Europe","Carollia_brevicauda",0,1,0
"12","carollia castanea",NA,1,1,NA,0,0,"carollia castanea","Carollia_castanea",FALSE,"941606",FALSE,"","1",1,"LA","Carollia_castanea",0,1,0
"13","carollia perspicillata",NA,2,2,NA,1,1,"carollia perspicillata","Carollia_perspicillata",FALSE,"1039980",FALSE,"","1",1,"LA","Carollia_perspicillata",0,1,0
"15","casinycteris argynnis",4,1,5,1,0,1,"casinycteris argynnis","Casinycteris_argynnis",FALSE,"663912",FALSE,"","1",1,"LA","Casinycteris_argynnis",1,1,1
"16","scotonycteris ophiodon",2,NA,2,0,NA,0,"casinycteris ophiodon","Scotonycteris_ophiodon",FALSE,"3613529",TRUE,"","1",1,"Africa","Scotonycteris_ophiodon",1,0,0
"17","chaerephon ansorgei",2,NA,2,1,NA,1,"chaerephon ansorgei","Chaerephon_ansorgei",FALSE,"999061",FALSE,"","1",1,"Africa","Chaerephon_ansorgei",1,0,0
"18","chaerephon major",1,NA,1,0,NA,0,"chaerephon major","Chaerephon_major",FALSE,"3613964",FALSE,"","1",1,"Africa","Chaerephon_major",1,0,0
"19","chaerephon plicatus",2,2,4,0,0,0,"chaerephon plicata","Chaerephon_plicatus",FALSE,"682737",TRUE,"","1",1,"Asia","Chaerephon_plicatus",1,1,1
"20","chaerephon pumilus",4,NA,4,1,NA,1,"chaerephon pumilus","Chaerephon_pumilus",FALSE,"1079628",FALSE,"","1",1,"Africa","Chaerephon_pumilus",1,0,0
"22","chiroderma villosum",NA,1,1,NA,0,0,"chiroderma villosum","Chiroderma_villosum",FALSE,"565586",FALSE,"","1",1,"LA","Chiroderma_villosum",0,1,0
"23","coleura afra",2,1,3,0,0,0,"coleura afra","Coleura_afra",FALSE,"637419",FALSE,"","1",1,"Africa","Coleura_afra",1,1,1
"24","cynopterus brachyotis",4,5,9,0,1,1,"cynopterus brachyotis","Cynopterus_brachyotis",FALSE,"113380",FALSE,"","1",1,"Asia","Cynopterus_brachyotis",1,1,1
"25","cynopterus horsfieldii",NA,1,1,NA,0,0,"cynopterus horsfieldii","Cynopterus_horsfieldii",FALSE,"509297",FALSE,"","1",1,"Asia","Cynopterus_horsfieldii",0,1,0
"27","cynopterus sphinx",4,7,11,1,1,1,"cynopterus sphinx","Cynopterus_sphinx",FALSE,"813031",FALSE,"","1",1,"Asia","Cynopterus_sphinx",1,1,1
"28","desmodus rotundus",NA,2,2,NA,1,1,"desmodus rotundus","Desmodus_rotundus",FALSE,"238431",FALSE,"","1",1,"LA","Desmodus_rotundus",0,1,0
"29","dobsonia magna",NA,2,2,NA,1,1,"dobsonia magna","Dobsonia_magna",FALSE,"340690",FALSE,"","1",1,"Oceania","Dobsonia_magna",0,1,0
"30","eidolon dupreanum",NA,1,1,NA,1,1,"eidolon dupreanum","Eidolon_dupreanum",FALSE,"113376",FALSE,"","1",1,"Africa","Eidolon_dupreanum",0,1,0
"31","eidolon helvum",18,20,38,1,1,1,"eidolon helvum","Eidolon_helvum",FALSE,"610862",FALSE,"","1",1,"Africa","Eidolon_helvum",1,1,1
"32","emballonura alecto",1,NA,1,0,NA,0,"emballonura alecto","Emballonura_alecto",FALSE,"1011473",FALSE,"SIBLING_HIGHER","1",1,"Asia","Emballonura_alecto",1,0,0
"33","emballonura monticola",NA,1,1,NA,0,0,"emballonura monticola","Emballonura_monticola",FALSE,"1073068",FALSE,"SIBLING_HIGHER","1",1,"Asia","Emballonura_monticola",0,1,0
"34","artibeus hartii",NA,1,1,NA,0,0,"enchisthenes hartii","Artibeus_hartii",FALSE,"927292",TRUE,"SIBLING_HIGHER","1",1,"Asia","Artibeus_hartii",0,1,0
"35","eonycteris robusta",2,NA,2,0,NA,0,"eonycteris robusta","Eonycteris_robusta",FALSE,"89715",FALSE,"","1",1,"Asia","Eonycteris_robusta",1,0,0
"36","eonycteris spelaea",4,3,7,0,1,1,"eonycteris spelaea","Eonycteris_spelaea",FALSE,"113372",FALSE,"","1",1,"Africa","Eonycteris_spelaea",1,1,1
"38","epomophorus gambianus",1,2,3,1,1,1,"epomophorus gambianus","Epomophorus_gambianus",FALSE,"790965",FALSE,"","1",1,"Africa","Epomophorus_gambianus",1,1,1
"39","epomophorus labiatus",NA,1,1,NA,0,0,"epomophorus labiatus","Epomophorus_labiatus",FALSE,"1004006",FALSE,"","1",1,"Africa","Epomophorus_labiatus",0,1,0
"40","epomophorus minimus",NA,1,1,NA,0,0,"epomophorus minimus","Epomophorus_minimus",FALSE,"3613516",FALSE,"","1",1,"Africa","Epomophorus_minimus",0,1,0
"42","epomophorus wahlbergi",NA,1,1,NA,0,0,"epomophorus wahlbergi","Epomophorus_wahlbergi",FALSE,"113368",FALSE,"","1",1,"Africa","Epomophorus_wahlbergi",0,1,0
"43","epomops buettikoferi",3,2,5,0,0,0,"epomops buettikoferi","Epomops_buettikoferi",FALSE,"3613510",FALSE,"","1",1,"Africa","Epomops_buettikoferi",1,1,1
"44","epomops franqueti",13,2,15,1,0,1,"epomops franqueti","Epomops_franqueti",FALSE,"558417",FALSE,"","1",1,"Europe","Epomops_franqueti",1,1,1
"45","eptesicus serotinus",NA,1,1,NA,0,0,"eptesicus serotinus","Eptesicus_serotinus",FALSE,"15443",FALSE,"SIBLING_HIGHER","1",1,"Africa","Eptesicus_serotinus",0,1,0
"46","glauconycteris beatrix",NA,1,1,NA,0,0,"glauconycteris beatrix","Glauconycteris_beatrix",FALSE,"176329",FALSE,"","1",1,"LA","Glauconycteris_beatrix",0,1,0
"47","glossophaga commissarisi",NA,1,1,NA,0,0,"glossophaga commissarisi","Glossophaga_commissarisi",FALSE,"801225",FALSE,"","1",1,"LA","Glossophaga_commissarisi",0,1,0
"48","glossophaga soricina",NA,2,2,NA,0,0,"glossophaga soricina","Glossophaga_soricina",FALSE,"876514",FALSE,"","1",1,"Asia","Glossophaga_soricina",0,1,0
"51","haplonycteris fischeri",1,NA,1,0,NA,0,"haplonycteris fischeri","Haplonycteris_fischeri",FALSE,"767030",FALSE,"","1",1,"Africa","Haplonycteris_fischeri",1,0,0
"52","hipposideros abae",NA,1,1,NA,0,0,"hipposideros abae","Hipposideros_abae",FALSE,"648861",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_abae",0,1,0
"53","hipposideros armiger",4,9,13,0,1,1,"hipposideros armiger","Hipposideros_armiger",FALSE,"316920",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_armiger",1,1,1
"54","hipposideros ater",2,NA,2,0,NA,0,"hipposideros ater","Hipposideros_ater",FALSE,"221208",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_ater",1,0,0
"55","hipposideros bicolor",NA,1,1,NA,0,0,"hipposideros bicolor","Hipposideros_bicolor",FALSE,"1004816",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_bicolor",0,1,0
"56","hipposideros caffer",6,2,8,0,0,0,"hipposideros caffer","Hipposideros_caffer",FALSE,"787376",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_caffer",1,1,1
"57","hipposideros cineraceus",2,NA,2,0,NA,0,"hipposideros cineraceus","Hipposideros_cineraceus",FALSE,"295293",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_cineraceus",1,0,0
"58","hipposideros commersoni",2,NA,2,0,NA,0,"hipposideros commersoni","Hipposideros_commersoni",FALSE,"156174",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_commersoni",1,0,0
"59","hipposideros cyclops",3,NA,3,0,NA,0,"hipposideros cyclops","Hipposideros_cyclops",FALSE,"648859",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_cyclops",1,0,0
"60","hipposideros diadema",3,NA,3,0,NA,0,"hipposideros diadema","Hipposideros_diadema",FALSE,"493731",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_diadema",1,0,0
"61","hipposideros gigas",4,1,5,0,0,0,"hipposideros gigas","Hipposideros_gigas",FALSE,"690299",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_gigas",1,1,1
"62","hipposideros jonesi",2,NA,2,0,NA,0,"hipposideros jonesi","Hipposideros_jonesi",FALSE,"690296",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_jonesi",1,0,0
"63","hipposideros larvatus",2,4,6,0,1,1,"hipposideros larvatus","Hipposideros_larvatus",FALSE,"1073067",FALSE,"","1",1,"Asia","Hipposideros_larvatus",1,1,1
"64","hipposideros lekaguli",1,NA,1,0,NA,0,"hipposideros lekaguli","Hipposideros_lekaguli",FALSE,"553025",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_lekaguli",1,0,0
"65","hipposideros pomona",1,4,5,1,1,1,"hipposideros pomona","Hipposideros_pomona",FALSE,"905428",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_pomona",1,1,1
"66","hipposideros pygmaeus",2,NA,2,0,NA,0,"hipposideros pygmeus","Hipposideros_pygmaeus",TRUE,"31957",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_pygmaeus",1,0,0
"67","hipposideros ruber",1,1,2,0,0,0,"hipposideros ruber","Hipposideros_ruber",FALSE,"432538",FALSE,"SIBLING_HIGHER","1",1,"Asia","Hipposideros_ruber",1,1,1
"68","hipposideros speoris",5,1,6,1,0,1,"hipposideros species","Hipposideros_speoris",TRUE,"73398",FALSE,"SIBLING_HIGHER","1",1,"Africa","Hipposideros_speoris",1,1,1
"69","hypsignathus monstrosus",13,2,15,1,1,1,"hypsignathus monstrosus","Hypsignathus_monstrosus",FALSE,"265188",FALSE,"","1",1,"Asia","Hypsignathus_monstrosus",1,1,1
"71","ia io",2,1,3,0,0,0,"ia io","Ia_io",FALSE,"797470",FALSE,"","1",1,"LA","Ia_io",1,1,1
"72","myonycteris angolensis",4,1,5,0,0,0,"lissonycteris angolensis","Myonycteris_angolensis",FALSE,"687492",TRUE,"","1",1,"LA","Myonycteris_angolensis",1,1,1
"73","lonchorhina aurita",NA,1,1,NA,0,0,"lonchorhina aurita","Lonchorhina_aurita",FALSE,"218142",FALSE,"","1",1,"LA","Lonchorhina_aurita",0,1,0
"74","lophostoma brasiliense",NA,1,1,NA,0,0,"lophostoma brasiliense","Lophostoma_brasiliense",FALSE,"78017",FALSE,"","1",1,"Asia","Lophostoma_brasiliense",0,1,0
"75","lophostoma silvicolum",NA,1,1,NA,0,0,"lophostoma silvicolum","Lophostoma_silvicolum",FALSE,"951266",FALSE,"","1",1,"Asia","Lophostoma_silvicolum",0,1,0
"76","macroglossus minimus",1,2,3,0,0,0,"macroglossus minimus","Macroglossus_minimus",FALSE,"10730",FALSE,"","1",1,"Asia","Macroglossus_minimus",1,1,1
"77","macroglossus sobrinus",1,2,3,0,0,0,"macroglossus sobrinus","Macroglossus_sobrinus",FALSE,"606018",FALSE,"","1",1,"Asia","Macroglossus_sobrinus",1,1,1
"78","megaderma lyra",4,3,7,1,0,1,"megaderma lyra","Megaderma_lyra",FALSE,"289146",FALSE,"","1",1,"Asia","Megaderma_lyra",1,1,1
"79","megaderma spasma",NA,1,1,NA,0,0,"megaderma spasma","Megaderma_spasma",FALSE,"289149",FALSE,"","1",1,"Asia","Megaderma_spasma",0,1,0
"80","megaerops ecaudatus",NA,1,1,NA,0,0,"megaerops ecaudatus","Megaerops_ecaudatus",FALSE,"1035548",FALSE,"","1",1,"Africa","Megaerops_ecaudatus",0,1,0
"81","megaerops niphanae",1,NA,1,0,NA,0,"megaerops niphanae","Megaerops_niphanae",FALSE,"558420",FALSE,"","1",1,"LA","Megaerops_niphanae",1,0,0
"82","megaloglossus woermanni",7,1,8,1,0,1,"megaloglossus woermanni","Megaloglossus_woermanni",FALSE,"687496",FALSE,"","1",1,"LA","Megaloglossus_woermanni",1,1,1
"84","micronycteris hirsuta",NA,1,1,NA,0,0,"micronycteris hirsuta","Micronycteris_hirsuta",FALSE,"218141",FALSE,"SIBLING_HIGHER","1",1,"Africa","Micronycteris_hirsuta",0,1,0
"85","micronycteris microtis",NA,1,1,NA,0,0,"micronycteris microtis","Micronycteris_microtis",FALSE,"596443",FALSE,"SIBLING_HIGHER","1",1,"LA","Micronycteris_microtis",0,1,0
"86","micropteropus pusillus",5,1,6,1,0,1,"micropteropus pusillus","Micropteropus_pusillus",FALSE,"558423",FALSE,"","1",1,"Oceania","Micropteropus_pusillus",1,1,1
"88","mimon crenulatum",NA,1,1,NA,0,0,"mimon crenulatum","Mimon_crenulatum",FALSE,"792611",FALSE,"","1",1,"Asia","Mimon_crenulatum",0,1,0
"89","miniopterus australis",3,1,4,0,0,0,"miniopterus australis","Miniopterus_australis",FALSE,"1002681",FALSE,"","1",1,"Africa","Miniopterus_australis",1,1,1
"90","miniopterus fuscus",2,NA,2,0,NA,0,"miniopterus fuscus","Miniopterus_fuscus",FALSE,"1011491",FALSE,"","1",1,"Oceania","Miniopterus_fuscus",1,0,0
"91","miniopterus inflatus",4,1,5,1,0,1,"miniopterus inflatus","Miniopterus_inflatus",FALSE,"306577",FALSE,"","1",1,"Africa","Miniopterus_inflatus",1,1,1
"92","miniopterus magnater",1,NA,1,0,NA,0,"miniopterus magnate","Miniopterus_magnater",TRUE,"829941",FALSE,"","2",1,"Asia","Miniopterus_magnater",1,0,0
"93","miniopterus minor",2,NA,2,1,NA,1,"miniopterus minor","Miniopterus_minor",FALSE,"306579",FALSE,"","1",1,"Oceania","Miniopterus_minor",1,0,0
"94","miniopterus pusillus",1,NA,1,0,NA,0,"miniopterus pusillus","Miniopterus_pusillus",FALSE,"61867",FALSE,"","1",1,"LA","Miniopterus_pusillus",1,0,0
"97","miniopterus tristis",1,NA,1,0,NA,0,"miniopterus tristis","Miniopterus_tristis",FALSE,"306583",FALSE,"","1",1,"Europe","Miniopterus_tristis",1,0,0
"99","molossus currentium",NA,1,1,NA,0,0,"molossus currentium","Molossus_currentium",FALSE,"3614007",FALSE,"","1",1,"LA","Molossus_currentium",0,1,0
"100","molossus molossus",NA,1,1,NA,0,0,"molossus molossus","Molossus_molossus",FALSE,"301603",FALSE,"","1",1,"Africa","Molossus_molossus",0,1,0
"101","molossus rufus",NA,1,1,NA,0,0,"molossus rufus","Molossus_rufus",FALSE,"267993",FALSE,"","1",1,"Africa","Molossus_rufus",0,1,0
"102","mops condylurus",5,NA,5,1,NA,1,"mops condylurus","Mops_condylurus",FALSE,"1015438",FALSE,"","1",1,"Africa","Mops_condylurus",1,0,0
"103","mops congicus",1,NA,1,0,NA,0,"mops congicus","Mops_congicus",FALSE,"3613985",FALSE,"","1",1,"Africa","Mops_congicus",1,0,0
"104","mops nanulus",3,NA,3,1,NA,1,"mops nanulus","Mops_nanulus",FALSE,"3613983",FALSE,"","1",1,"Africa","Mops_nanulus",1,0,0
"105","mops niveiventer",2,NA,2,1,NA,1,"mops niveiventer","Mops_niveiventer",FALSE,"3613975",FALSE,"","1",1,"Asia","Mops_niveiventer",1,0,0
"107","mops thersites",3,NA,3,1,NA,1,"mops thersites","Mops_thersites",FALSE,"3613979",FALSE,"","1",1,"Africa","Mops_thersites",1,0,0
"108","murina cyclotis",2,1,3,0,0,0,"murina cyclotis","Murina_cyclotis",FALSE,"176327",FALSE,"","1",1,"Africa","Murina_cyclotis",1,1,1
"109","myonycteris torquata",11,1,12,1,1,1,"myonycteris torquata","Myonycteris_torquata",FALSE,"192012",FALSE,"","1",1,"Africa","Myonycteris_torquata",1,1,1
"110","myopterus whitleyi",2,NA,2,1,NA,1,"myopterus whitleyi","Myopterus_whitleyi",FALSE,"3613990",FALSE,"","1",1,"Europe","Myopterus_whitleyi",1,0,0
"111","myotis alcathoe",NA,1,1,NA,0,0,"myotis alcathoe","Myotis_alcathoe",FALSE,"620441",FALSE,"","1",1,"Asia","Myotis_alcathoe",0,1,0
"112","myotis altarium",NA,1,1,NA,0,0,"myotis altarium","Myotis_altarium",FALSE,"379806",FALSE,"","1",1,"Europe","Myotis_altarium",0,1,0
"113","myotis bechsteinii",NA,1,1,NA,0,0,"myotis bechsteinii","Myotis_bechsteinii",FALSE,"342718",FALSE,"","1",1,"Africa","Myotis_bechsteinii",0,1,0
"114","myotis bocagii",3,NA,3,1,NA,1,"myotis bocagii","Myotis_bocagii",FALSE,"307135",FALSE,"","1",1,"Europe","Myotis_bocagii",1,0,0
"115","myotis brandtii",NA,1,1,NA,0,0,"myotis brandtii","Myotis_brandtii",FALSE,"353460",FALSE,"","1",1,"Europe","Myotis_brandtii",0,1,0
"116","myotis capaccinii",NA,1,1,NA,0,0,"myotis capaccini","Myotis_capaccinii",TRUE,"353431",FALSE,"","3",1,"Asia","Myotis_capaccinii",0,1,0
"117","myotis chinensis",1,NA,1,0,NA,0,"myotis chinensis","Myotis_chinensis",FALSE,"535369",FALSE,"","1",1,"Europe","Myotis_chinensis",1,0,0
"118","myotis dasycneme",NA,1,1,NA,0,0,"myotis dasycneme","Myotis_dasycneme",FALSE,"353897",FALSE,"","1",1,"Europe","Myotis_dasycneme",0,1,0
"119","myotis daubentonii",1,4,5,0,1,1,"myotis daubentonii","Myotis_daubentonii",FALSE,"407052",FALSE,"","1",1,"Asia","Myotis_daubentonii",1,1,1
"120","myotis davidii",1,NA,1,0,NA,0,"myotis davidii","Myotis_davidii",FALSE,"849319",FALSE,"","1",1,"Europe","Myotis_davidii",1,0,0
"121","myotis emarginatus",NA,1,1,NA,0,0,"myotis emarginatus","Myotis_emarginatus",FALSE,"1080294",FALSE,"","1",1,"Asia","Myotis_emarginatus",0,1,0
"122","myotis fimbriatus",1,NA,1,1,NA,1,"myotis fimbriatus","Myotis_fimbriatus",FALSE,"885003",FALSE,"","1",1,"Asia","Myotis_fimbriatus",1,0,0
"123","myotis horsfieldii",3,NA,3,0,NA,0,"myotis horsfieldii","Myotis_horsfieldii",FALSE,"249359",FALSE,"","1",1,"Asia","Myotis_horsfieldii",1,0,0
"124","myotis macrotarsus",1,NA,1,0,NA,0,"myotis macrotarsus","Myotis_macrotarsus",FALSE,"353886",FALSE,"","1",1,"Asia","Myotis_macrotarsus",1,0,0
"125","myotis muricola",1,NA,1,0,NA,0,"myotis muricola","Myotis_muricola",FALSE,"878677",FALSE,"","1",1,"Europe","Myotis_muricola",1,0,0
"126","myotis myotis",1,1,2,0,0,0,"myotis myotis","Myotis_myotis",FALSE,"966432",FALSE,"","1",1,"Europe","Myotis_myotis",1,1,1
"127","myotis mystacinus",NA,1,1,NA,0,0,"myotis mystacinus","Myotis_mystacinus",FALSE,"353458",FALSE,"","1",1,"Europe","Myotis_mystacinus",0,1,0
"128","myotis nattereri",NA,1,1,NA,0,0,"myotis nattereri","Myotis_nattereri",FALSE,"1008252",FALSE,"","1",1,"LA","Myotis_nattereri",0,1,0
"129","myotis nigricans",NA,1,1,NA,0,0,"myotis nigricans","Myotis_nigricans",FALSE,"307133",FALSE,"","1",1,"Europe","Myotis_nigricans",0,1,0
"130","myotis oxygnathus",NA,1,1,NA,0,0,"myotis oxygnathus","Myotis_oxygnathus",FALSE,"743482",FALSE,"","1",1,"Asia","Myotis_oxygnathus",0,1,0
"131","myotis ricketti",3,3,6,1,1,1,"myotis ricketti","Myotis_ricketti",FALSE,"31968",FALSE,"","1",1,"Africa","Myotis_ricketti",1,1,1
"133","nanonycteris veldkampii",3,2,5,1,0,1,"nanonycteris veldkampii","Nanonycteris_veldkampii",FALSE,"553120",FALSE,"","1",1,"LA","Nanonycteris_veldkampii",1,1,1
"134","natalus stramineus mexicanus",NA,1,1,NA,0,0,"natalus mexicanus","Natalus_stramineus_mexicanus",FALSE,"3614036",TRUE,"INFRASPECIFIC","1",1,"Africa","Natalus_stramineus_mexicanus",0,1,0
"135","neoromicia malagasyensis",1,NA,1,1,NA,1,"neoromicia malagasyensis","Neoromicia_malagasyensis",FALSE,"450562",FALSE,"","1",1,"Africa","Neoromicia_malagasyensis",1,0,0
"136","neoromicia nanus",3,NA,3,1,NA,1,"neoromicia nanus","Neoromicia_nanus",FALSE,"286103",FALSE,"","1",1,"Africa","Neoromicia_nanus",1,0,0
"137","neoromicia tenuipinnis",2,NA,2,1,NA,1,"neoromicia tenuipinnis","Neoromicia_tenuipinnis",FALSE,"450792",FALSE,"","1",1,"Africa","Neoromicia_tenuipinnis",1,0,0
"138","nyctalus leisleri",NA,1,1,NA,0,0,"nyctalus leisleri","Nyctalus_leisleri",FALSE,"342721",FALSE,"","1",1,"Europe","Nyctalus_leisleri",0,1,0
"139","nyctalus noctula",NA,1,1,NA,0,0,"nyctalus noctula","Nyctalus_noctula",FALSE,"261435",FALSE,"","1",1,"Europe","Nyctalus_noctula",0,1,0
"140","nyctalus velutinus",NA,1,1,NA,0,0,"nyctalus velutinus","Nyctalus_velutinus",FALSE,"434672",FALSE,"","1",1,"Asia","Nyctalus_velutinus",0,1,0
"141","nycteris hispida",4,1,5,1,0,1,"nycteris hispida","Nycteris_hispida",FALSE,"539628",FALSE,"","1",1,"Africa","Nycteris_hispida",1,1,1
"144","peropteryx kappleri",NA,1,1,NA,0,0,"peroptery kappleri","Peropteryx_kappleri",TRUE,"75160",FALSE,"","3",1,"LA","Peropteryx_kappleri",0,1,0
"145","phylloderma stenops",NA,1,1,NA,0,0,"phylloderma stenops","Phylloderma_stenops",FALSE,"792612",FALSE,"","1",1,"LA","Phylloderma_stenops",0,1,0
"146","phyllostomus hastatus",NA,1,1,NA,0,0,"phyllostomus hastatus","Phyllostomus_hastatus",FALSE,"761775",FALSE,"","1",1,"LA","Phyllostomus_hastatus",0,1,0
"148","pipistrellus deserti",NA,1,1,NA,0,0,"pipistrellus deserti","Pipistrellus_deserti",FALSE,"169165",FALSE,"SIBLING_HIGHER","1",1,"Africa","Pipistrellus_deserti",0,1,0
"149","pipistrellus javanicus",1,NA,1,0,NA,0,"pipistrellus javanicus","Pipistrellus_javanicus",FALSE,"826863",FALSE,"SIBLING_HIGHER","1",1,"Asia","Pipistrellus_javanicus",1,0,0
"150","pipistrellus nathusii",NA,1,1,NA,0,0,"pipistrellus nathusii","Pipistrellus_nathusii",FALSE,"867399",FALSE,"SIBLING_HIGHER","1",1,"Europe","Pipistrellus_nathusii",0,1,0
"151","pipistrellus pipistrellus",1,2,3,1,0,1,"pipistrellus pipistrellus","Pipistrellus_pipistrellus",FALSE,"867410",FALSE,"SIBLING_HIGHER","1",1,"Europe","Pipistrellus_pipistrellus",1,1,1
"152","pipistrellus pygmaeus",NA,1,1,NA,0,0,"pipistrellus pygmaeus","Pipistrellus_pygmaeus",FALSE,"366823",FALSE,"SIBLING_HIGHER","1",1,"Europe","Pipistrellus_pygmaeus",0,1,0
"153","neoromicia helios",NA,1,1,NA,0,0,"pipistrellus species","Neoromicia_helios",TRUE,"3613811",TRUE,"","1",1,"LA","Neoromicia_helios",0,1,0
"154","platyrrhinus helleri",NA,1,1,NA,0,0,"platyrrhinus helleri","Platyrrhinus_helleri",FALSE,"927279",FALSE,"","1",1,"LA","Platyrrhinus_helleri",0,1,0
"155","platyrrhinus lineatus",NA,1,1,NA,0,0,"platyrrhinus lineatus","Platyrrhinus_lineatus",FALSE,"780066",FALSE,"","1",1,"Asia","Platyrrhinus_lineatus",0,1,0
"156","plecotus auritus",NA,1,1,NA,0,0,"plecotus auritus","Plecotus_auritus",FALSE,"350140",FALSE,"","1",1,"Europe","Plecotus_auritus",0,1,0
"157","plecotus austriacus",NA,1,1,NA,0,0,"plecotus austriacus","Plecotus_austriacus",FALSE,"1080291",FALSE,"","1",1,"Africa","Plecotus_austriacus",0,1,0
"158","plerotes anchietae",NA,1,1,NA,0,0,"plerotes anchietae","Plerotes_anchietae",FALSE,"3613544",FALSE,"","1",1,"Asia","Plerotes_anchietae",0,1,0
"159","ptenochirus jagori",3,NA,3,0,NA,0,"ptenochirus jagori","Ptenochirus_jagori",FALSE,"448931",FALSE,"","1",1,"LA","Ptenochirus_jagori",1,0,0
"160","pteronotus parnellii",NA,1,1,NA,1,1,"pteronotus parnellii","Pteronotus_parnellii",FALSE,"867405",FALSE,"","1",1,"Asia","Pteronotus_parnellii",0,1,0
"161","pteropus alecto",NA,9,9,NA,1,1,"pteropus alecto","Pteropus_alecto",FALSE,"813028",FALSE,"","1",1,"Australia","Pteropus_alecto",0,1,0
"165","pteropus conspicillatus",NA,22,22,NA,1,1,"pteropus conspicillatus","Pteropus_conspicillatus",FALSE,"67622",FALSE,"","1",1,"Asia","Pteropus_conspicillatus",0,1,0
"168","pteropus giganteus",2,9,11,0,1,1,"pteropus giganteus","Pteropus_giganteus",FALSE,"588290",FALSE,"","1",1,"Asia","Pteropus_giganteus",1,1,1
"169","pteropus hypomelanus",NA,27,27,NA,1,1,"pteropus hypomelanus","Pteropus_hypomelanus",FALSE,"813040",FALSE,"","1",1,"Asia","Pteropus_hypomelanus",0,1,0
"170","pteropus lylei",1,64,65,0,1,1,"pteropus lylei","Pteropus_lylei",FALSE,"630309",FALSE,"","1",1,"Asia","Pteropus_lylei",1,1,1
"171","pteropus macrotis",NA,2,2,NA,0,0,"pteropus macrotis","Pteropus_macrotis",FALSE,"839849",FALSE,"","1",1,"Oceania","Pteropus_macrotis",0,1,0
"172","pteropus neohibernicus",NA,2,2,NA,1,1,"pteropus neohibernicus","Pteropus_neohibernicus",FALSE,"673797",FALSE,"","1",1,"Australia","Pteropus_neohibernicus",0,1,0
"173","pteropus poliocephalus",NA,2,2,NA,1,1,"pteropus poliocephalus","Pteropus_poliocephalus",FALSE,"813025",FALSE,"","1",1,"Africa","Pteropus_poliocephalus",0,1,0
"174","pteropus rufus",NA,1,1,NA,1,1,"pteropus rufus","Pteropus_rufus",FALSE,"423030",FALSE,"","1",1,"Australia","Pteropus_rufus",0,1,0
"175","pteropus scapulatus",NA,7,7,NA,1,1,"pteropus scapulatus","Pteropus_scapulatus",FALSE,"395328",FALSE,"","1",1,"Asia","Pteropus_scapulatus",0,1,0
